CUST_ID,DTH_INIT_SOL_ID,TRAN_DATE,Post Customer,PART_TRAN_TYPE,TRAN_SUB_TYPE,BU_CODE,BU_NAME,GROUP_CODE,GROUP_NAME,TEAM_CODE,TEAM_NAME,DESK_CODE,DESK_NAME,RM_CODE,RM_NAME,Post TRAN_AMT_VAL,Post TRAN_AMT
496443785,496,1/10/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",9461800,"?9,461,800.00"
496443785,496,1/10/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",12544000,"?12,544,000.00"
496443785,496,1/11/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",5021500,"?5,021,500.00"
496443785,496,1/11/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",7160500,"?7,160,500.00"
496443785,496,1/11/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",5413150,"?5,413,150.00"
496443785,496,1/11/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",5278800,"?5,278,800.00"
496443785,496,1/12/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",8090000,"?8,090,000.00"
496443785,496,1/12/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",5085800,"?5,085,800.00"
496443785,496,1/16/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",21845000,"?21,845,000.00"
496443785,496,1/16/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",13850000,"?13,850,000.00"
496443785,496,1/17/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",21372000,"?21,372,000.00"
496443785,496,1/18/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",11910000,"?11,910,000.00"
496443785,496,1/18/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",11500000,"?11,500,000.00"
496443785,496,1/19/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",11015000,"?11,015,000.00"
496443785,496,1/19/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",10000000,"?10,000,000.00"
496443785,496,1/20/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",8090000,"?8,090,000.00"
496443785,496,1/23/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",8489450,"?8,489,450.00"
496443785,496,1/23/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",9635000,"?9,635,000.00"
496443785,496,1/23/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",8500000,"?8,500,000.00"
496443785,496,1/23/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",11007720,"?11,007,720.00"
496443785,496,1/25/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",6370000,"?6,370,000.00"
496443785,496,1/27/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",6865000,"?6,865,000.00"
496443785,496,1/27/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",6210000,"?6,210,000.00"
496443785,496,1/29/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",7415210,"?7,415,210.00"
496443785,496,1/29/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",6090000,"?6,090,000.00"
496443785,496,1/29/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",7940000,"?7,940,000.00"
496443785,496,1/29/2023 0:00,496443785,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),20436,"ADEAGBO, Mrs. MAYOWA OYEBOLA",10780000,"?10,780,000.00"
190426915,496,12/19/2022 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,8597870,"?8,597,870.00"
190426915,496,12/23/2022 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,6000000,"?6,000,000.00"
190426915,496,12/28/2022 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,7652500,"?7,652,500.00"
190426915,496,1/4/2023 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,7000000,"?7,000,000.00"
190426915,496,1/4/2023 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,8963000,"?8,963,000.00"
190426915,496,1/23/2023 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,19230000,"?19,230,000.00"
190426915,496,1/25/2023 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,13502000,"?13,502,000.00"
190426915,496,1/27/2023 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,9560000,"?9,560,000.00"
190426915,496,1/27/2023 0:00,190426915,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),30870,ADEBAYO SAMUEL ABIODUN,10900000,"?10,900,000.00"
496416517,496,1/27/2023 0:00,496416517,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,49675,LWR - ILORIN (SURULERE),RM496,RM496,6000000,"?6,000,000.00"
162411786,187,11/30/2022 0:00,162411786,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,17747,ABDULLAHI UMAR,8000000,"?8,000,000.00"
162409863,773,11/24/2022 0:00,162409863,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,17747,ABDULLAHI UMAR,6000000,"?6,000,000.00"
162011950,630,1/24/2023 0:00,162011950,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,17747,ABDULLAHI UMAR,12000000,"?12,000,000.00"
162405713,630,12/20/2022 0:00,162405713,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,18221,ALI HAMZA MOHAMMED,7495000,"?7,495,000.00"
162405713,630,12/28/2022 0:00,162405713,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,18221,ALI HAMZA MOHAMMED,7500000,"?7,500,000.00"
162405713,630,1/3/2023 0:00,162405713,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,18221,ALI HAMZA MOHAMMED,7000000,"?7,000,000.00"
162405713,630,1/9/2023 0:00,162405713,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,18221,ALI HAMZA MOHAMMED,5500000,"?5,500,000.00"
162405713,630,1/20/2023 0:00,162405713,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,18221,ALI HAMZA MOHAMMED,7489000,"?7,489,000.00"
162405713,630,1/23/2023 0:00,162405713,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,18221,ALI HAMZA MOHAMMED,9000000,"?9,000,000.00"
162405713,630,1/25/2023 0:00,162405713,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,18221,ALI HAMZA MOHAMMED,8500000,"?8,500,000.00"
162405713,630,1/26/2023 0:00,162405713,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,18221,ALI HAMZA MOHAMMED,8800000,"?8,800,000.00"
162401316,162,12/7/2022 0:00,162401316,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,17747,ABDULLAHI UMAR,8615000,"?8,615,000.00"
162401316,162,12/13/2022 0:00,162401316,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,17747,ABDULLAHI UMAR,5153000,"?5,153,000.00"
162401316,162,12/19/2022 0:00,162401316,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,17747,ABDULLAHI UMAR,8850900,"?8,850,900.00"
162401316,162,1/3/2023 0:00,162401316,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,17747,ABDULLAHI UMAR,9563600,"?9,563,600.00"
162409757,162,1/20/2023 0:00,162409757,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,M0854,YAHAYA E MOHAMMED - TN015357,11200000,"?11,200,000.00"
162415014,162,11/16/2022 0:00,162415014,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,16275,NRG - GOMBE BRANCH,17747,ABDULLAHI UMAR,5535900,"?5,535,900.00"
228005092,324,1/24/2023 0:00,228005092,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",8861000,"?8,861,000.00"
228005092,190,1/26/2023 0:00,228005092,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",10330000,"?10,330,000.00"
228402498,324,1/25/2023 0:00,228402498,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",10638100,"?10,638,100.00"
518007118,324,1/23/2023 0:00,518007118,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27597,ABDULLAHI ALIYU,10000000,"?10,000,000.00"
518007118,324,1/23/2023 0:00,518007118,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27597,ABDULLAHI ALIYU,6784470,"?6,784,470.00"
518007118,324,1/23/2023 0:00,518007118,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27597,ABDULLAHI ALIYU,10000000,"?10,000,000.00"
228400624,324,1/24/2023 0:00,228400624,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",35100000,"?35,100,000.00"
228400624,324,1/27/2023 0:00,228400624,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",5008900,"?5,008,900.00"
228001918,119,1/25/2023 0:00,228001918,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",10000000,"?10,000,000.00"
228407232,324,12/28/2022 0:00,228407232,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",24600000,"?24,600,000.00"
228407232,324,1/4/2023 0:00,228407232,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",25000000,"?25,000,000.00"
228000236,324,1/24/2023 0:00,228000236,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,14400000,"?14,400,000.00"
228003806,119,1/25/2023 0:00,228003806,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",10000000,"?10,000,000.00"
228402534,119,1/25/2023 0:00,228402534,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",5880000,"?5,880,000.00"
228417291,228,12/6/2022 0:00,228417291,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",7999500,"?7,999,500.00"
228417291,228,1/24/2023 0:00,228417291,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",5100000,"?5,100,000.00"
228417290,228,12/7/2022 0:00,228417290,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",5700000,"?5,700,000.00"
228417290,228,12/13/2022 0:00,228417290,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",10465000,"?10,465,000.00"
228417290,228,12/19/2022 0:00,228417290,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",11927000,"?11,927,000.00"
228417290,228,12/21/2022 0:00,228417290,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",9000000,"?9,000,000.00"
228417290,228,12/23/2022 0:00,228417290,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",10300000,"?10,300,000.00"
228000293,228,1/24/2023 0:00,228000293,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",10478500,"?10,478,500.00"
228417254,228,1/25/2023 0:00,228417254,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",6295400,"?6,295,400.00"
228000973,228,1/24/2023 0:00,228000973,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",7179700,"?7,179,700.00"
228402475,228,1/29/2023 0:00,228402475,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",5061200,"?5,061,200.00"
228407664,228,1/25/2023 0:00,228407664,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",14367500,"?14,367,500.00"
228005092,228,12/1/2022 0:00,228005092,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",9157000,"?9,157,000.00"
228002284,228,11/7/2022 0:00,228002284,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,24996,"ALAYANDE, Mr. ADEDAMOLA OLUWOLE",12000000,"?12,000,000.00"
228005455,228,1/18/2023 0:00,228005455,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",7200000,"?7,200,000.00"
228404773,228,12/7/2022 0:00,228404773,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",5427000,"?5,427,000.00"
228402498,228,1/23/2023 0:00,228402498,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",14264500,"?14,264,500.00"
228407830,228,12/22/2022 0:00,228407830,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,6391500,"?6,391,500.00"
228404953,228,1/23/2023 0:00,228404953,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,10000000,"?10,000,000.00"
228404953,228,1/25/2023 0:00,228404953,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,11381700,"?11,381,700.00"
228002153,228,1/23/2023 0:00,228002153,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,6205300,"?6,205,300.00"
228002153,228,1/25/2023 0:00,228002153,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,6060000,"?6,060,000.00"
228000657,228,1/25/2023 0:00,228000657,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,8574700,"?8,574,700.00"
228402112,228,1/23/2023 0:00,228402112,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",5245600,"?5,245,600.00"
228407706,228,12/5/2022 0:00,228407706,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,5550000,"?5,550,000.00"
228005586,228,1/24/2023 0:00,228005586,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",6252000,"?6,252,000.00"
228407232,228,12/14/2022 0:00,228407232,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",10800000,"?10,800,000.00"
228407232,228,12/20/2022 0:00,228407232,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",11800000,"?11,800,000.00"
228407232,228,12/21/2022 0:00,228407232,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",6080000,"?6,080,000.00"
228407232,228,12/23/2022 0:00,228407232,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,26419,"AKERELE, Mr. MOSES OYEBODE",11180000,"?11,180,000.00"
228000995,228,1/23/2023 0:00,228000995,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,19124,"DARA, Mr. ADEKUNLE",5353000,"?5,353,000.00"
228000236,228,12/28/2022 0:00,228000236,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,9500000,"?9,500,000.00"
228000236,228,1/6/2023 0:00,228000236,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,6800000,"?6,800,000.00"
228406835,228,1/25/2023 0:00,228406835,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,11800000,"?11,800,000.00"
228005886,228,1/24/2023 0:00,228005886,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,8658000,"?8,658,000.00"
228005886,228,1/24/2023 0:00,228005886,CREDIT,NR,6,NORTH REGION,604,NRG-NORTH CENTRAL 2,60401,NRG-ILORIN BDO,22875,LWR - KOSU BOSU,27942,JOSEPH ANOINTING PAM,8658000,"?8,658,000.00"
