Customer,Count of Customer,Count of Pre Customer,Perc_transac_change,Post TRAN_AMT,Pre TRAN_AMT,Perce_Amnt_change
258000681,17877,1,1787600.00%,164643072180.83002,₦5800000.00,2838573.66%
260001417,17877,1,1787600.00%,164643072180.83002,₦6600000.00,2494492.00%
260002050,17877,1,1787600.00%,164643072180.83002,₦5302500.00,3104908.43%
260002894,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
260003918,17877,1,1787600.00%,164643072180.83002,₦16500000.00,997736.80%
260400312,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
260402347,17877,1,1787600.00%,164643072180.83002,₦6254000.00,2632504.29%
260452672,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
263018463,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
264414074,17877,1,1787600.00%,164643072180.83002,₦9000000.00,1829267.47%
267018415,17877,1,1787600.00%,164643072180.83002,₦5535000.00,2974481.25%
270408293,17877,1,1787600.00%,164643072180.83002,₦6275000.00,2623693.98%
271407109,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
272010269,17877,1,1787600.00%,164643072180.83002,₦6400000.00,2572448.00%
272022513,17877,1,1787600.00%,164643072180.83002,₦5800000.00,2838573.66%
272410733,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
273017993,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
273404213,17877,1,1787600.00%,164643072180.83002,₦17000000.00,968388.66%
274007774,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
275005536,17877,1,1787600.00%,164643072180.83002,₦9050000.00,1819160.47%
275012659,17877,1,1787600.00%,164643072180.83002,₦7050000.00,2335262.73%
275406295,17877,1,1787600.00%,164643072180.83002,₦6500000.00,2532870.34%
276041622,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
276407680,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
276413089,17877,1,1787600.00%,164643072180.83002,₦5478500.00,3005158.23%
277024776,17877,1,1787600.00%,164643072180.83002,₦7591000.00,2168824.68%
277448126,17877,1,1787600.00%,164643072180.83002,₦7265645.00,2265948.95%
278013020,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
279472910,17877,1,1787600.00%,164643072180.83002,₦5040000.00,3266627.62%
279478780,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
282009072,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
282015516,17877,1,1787600.00%,164643072180.83002,₦6100000.00,2698966.76%
282410743,17877,1,1787600.00%,164643072180.83002,₦5494045.00,2996655.07%
286006783,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
286025257,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
288002246,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
288003628,17877,1,1787600.00%,164643072180.83002,₦6011600.00,2738656.27%
288019438,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
288026613,17877,1,1787600.00%,164643072180.83002,₦5330305.00,3088711.47%
288037920,17877,1,1787600.00%,164643072180.83002,₦8443750.00,1949780.94%
289405651,17877,1,1787600.00%,164643072180.83002,₦6067540.00,2713406.17%
291409190,17877,1,1787600.00%,164643072180.83002,₦9350000.00,1760788.47%
292034426,17877,1,1787600.00%,164643072180.83002,₦10330275.00,1593691.76%
297401949,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
297404531,17877,1,1787600.00%,164643072180.83002,₦5373000.00,3064167.12%
297407077,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
297432383,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
298000008,17877,1,1787600.00%,164643072180.83002,₦12900000.00,1276202.89%
298000596,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
298004662,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
298400770,17877,1,1787600.00%,164643072180.83002,₦6500000.00,2532870.34%
298405869,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
298453308,17877,1,1787600.00%,164643072180.83002,₦5252500.00,3134465.87%
303415076,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
305009342,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
307008187,17877,1,1787600.00%,164643072180.83002,₦11000000.00,1496655.20%
309005900,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
312001431,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
312001458,17877,1,1787600.00%,164643072180.83002,₦16875000.00,975562.65%
312013413,17877,1,1787600.00%,164643072180.83002,₦7100000.00,2318816.51%
312017951,17877,1,1787600.00%,164643072180.83002,₦9200000.00,1789498.61%
312020489,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
312020735,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
312021971,17877,1,1787600.00%,164643072180.83002,₦5750000.00,2863257.78%
312404694,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
312407903,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
312408816,17877,1,1787600.00%,164643072180.83002,₦6050000.00,2721273.09%
312439646,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
312441278,17877,1,1787600.00%,164643072180.83002,₦9090000.00,1811154.92%
313409651,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
313410526,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
313424695,17877,1,1787600.00%,164643072180.83002,₦10125000.00,1626004.42%
314004260,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
314007185,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
314013157,17877,1,1787600.00%,164643072180.83002,₦8630000.00,1907699.21%
314411712,17877,1,1787600.00%,164643072180.83002,₦12000000.00,1371925.60%
320014040,17877,1,1787600.00%,164643072180.83002,₦6884000.00,2391577.40%
320408560,17877,1,1787600.00%,164643072180.83002,₦5971660.00,2756973.78%
322001703,17877,1,1787600.00%,164643072180.83002,₦6075000.00,2710074.03%
322007570,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
322406906,17877,1,1787600.00%,164643072180.83002,₦8040000.00,2047699.41%
324002033,17877,1,1787600.00%,164643072180.83002,₦5068500.00,3248258.93%
324005671,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
324005903,17877,1,1787600.00%,164643072180.83002,₦7188000.00,2290426.88%
324005959,17877,1,1787600.00%,164643072180.83002,₦6215000.00,2649024.25%
324010301,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
324020493,17877,1,1787600.00%,164643072180.83002,₦5226200.00,3150240.06%
324401811,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
324405456,17877,1,1787600.00%,164643072180.83002,₦6750000.00,2439056.62%
324405984,17877,1,1787600.00%,164643072180.83002,₦5595000.00,2942582.26%
324430626,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
326002313,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
327012324,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
331424569,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
336000623,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
336005918,17877,1,1787600.00%,164643072180.83002,₦6500000.00,2532870.34%
336401563,17877,1,1787600.00%,164643072180.83002,₦10530000.00,1563461.94%
340004847,17877,1,1787600.00%,164643072180.83002,₦9400000.00,1751422.04%
340006920,17877,1,1787600.00%,164643072180.83002,₦5418000.00,3038716.39%
340012156,17877,1,1787600.00%,164643072180.83002,₦5004500.00,3289800.53%
340401834,17877,1,1787600.00%,164643072180.83002,₦6363000.00,2587407.03%
343402869,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
346004333,17877,1,1787600.00%,164643072180.83002,₦6300000.00,2613282.10%
346011354,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
346020779,17877,1,1787600.00%,164643072180.83002,₦7200000.00,2286609.34%
350019964,17877,1,1787600.00%,164643072180.83002,₦6500000.00,2532870.34%
350423745,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
352408164,17877,1,1787600.00%,164643072180.83002,₦5450000.00,3020873.80%
352419328,17877,1,1787600.00%,164643072180.83002,₦6500000.00,2532870.34%
353007650,17877,1,1787600.00%,164643072180.83002,₦8012000.00,2054855.97%
353010593,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
353400566,17877,1,1787600.00%,164643072180.83002,₦5172000.00,3183254.06%
353403075,17877,1,1787600.00%,164643072180.83002,₦5000500.00,3292432.19%
356035284,17877,1,1787600.00%,164643072180.83002,₦6202585.00,2654326.70%
356038291,17877,1,1787600.00%,164643072180.83002,₦5150000.00,3196852.86%
356038314,17877,1,1787600.00%,164643072180.83002,₦7100000.00,2318816.51%
356038391,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
356400274,17877,1,1787600.00%,164643072180.83002,₦12000000.00,1371925.60%
356401781,17877,1,1787600.00%,164643072180.83002,₦6200000.00,2655433.42%
357001285,17877,1,1787600.00%,164643072180.83002,₦5350000.00,3077340.60%
357006385,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
357012243,17877,1,1787600.00%,164643072180.83002,₦5566000.00,2957914.23%
357015748,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
357016597,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
357404042,17877,1,1787600.00%,164643072180.83002,₦5551000.00,2965907.43%
357406967,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
357408488,17877,1,1787600.00%,164643072180.83002,₦6200000.00,2655433.42%
358402126,17877,1,1787600.00%,164643072180.83002,₦6250000.00,2634189.15%
358409025,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
360004303,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
360010219,17877,1,1787600.00%,164643072180.83002,₦5350000.00,3077340.60%
360404670,17877,1,1787600.00%,164643072180.83002,₦7250000.00,2270838.93%
360405598,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
360416702,17877,1,1787600.00%,164643072180.83002,₦8900000.00,1849822.16%
360418950,17877,1,1787600.00%,164643072180.83002,₦9131900.00,1802844.32%
360419276,17877,1,1787600.00%,164643072180.83002,₦9396000.00,1752167.69%
360420053,17877,1,1787600.00%,164643072180.83002,₦7530000.00,2186394.98%
362025227,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
362419388,17877,1,1787600.00%,164643072180.83002,₦8910000.00,1847745.93%
363414845,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
363418214,17877,1,1787600.00%,164643072180.83002,₦8100000.00,2032530.52%
363431258,17877,1,1787600.00%,164643072180.83002,₦214500161.00,76656.62%
364001399,17877,1,1787600.00%,164643072180.83002,₦5380000.00,3060180.15%
364015936,17877,1,1787600.00%,164643072180.83002,₦6725000.00,2448124.12%
364417119,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
364425979,17877,1,1787600.00%,164643072180.83002,₦25000000.00,658472.29%
365000043,17877,1,1787600.00%,164643072180.83002,₦5390000.00,3054502.45%
365000436,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
365413409,17877,1,1787600.00%,164643072180.83002,₦5950000.00,2767010.46%
366000590,17877,1,1787600.00%,164643072180.83002,₦5800000.00,2838573.66%
366001544,17877,1,1787600.00%,164643072180.83002,₦8712000.00,1889742.43%
366002463,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
366002762,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
366003064,17877,1,1787600.00%,164643072180.83002,₦6500000.00,2532870.34%
366003299,17877,1,1787600.00%,164643072180.83002,₦7481505.00,2200567.81%
370027629,17877,1,1787600.00%,164643072180.83002,₦14720000.00,1118399.13%
370418178,17877,1,1787600.00%,164643072180.83002,₦9000000.00,1829267.47%
370420347,17877,1,1787600.00%,164643072180.83002,₦6364000.00,2587000.44%
370426230,17877,1,1787600.00%,164643072180.83002,₦5432500.00,3030605.42%
371003024,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
371404337,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
372001858,17877,1,1787600.00%,164643072180.83002,₦5232000.00,3146747.71%
372012740,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
373000634,17877,1,1787600.00%,164643072180.83002,₦6226845.00,2643984.96%
375000525,17877,1,1787600.00%,164643072180.83002,₦5175620.00,3181027.52%
375005060,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
375005075,17877,1,1787600.00%,164643072180.83002,₦7100000.00,2318816.51%
375006323,17877,1,1787600.00%,164643072180.83002,₦6200000.00,2655433.42%
375007202,17877,1,1787600.00%,164643072180.83002,₦11190000.00,1471241.13%
375007834,17877,1,1787600.00%,164643072180.83002,₦9520000.00,1729344.04%
375007864,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
375009246,17877,1,1787600.00%,164643072180.83002,₦6150000.00,2677023.12%
375011895,17877,1,1787600.00%,164643072180.83002,₦5525000.00,2979865.11%
375011908,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
375014966,17877,1,1787600.00%,164643072180.83002,₦7800000.00,2110708.62%
375400808,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
375401877,17877,1,1787600.00%,164643072180.83002,₦5600000.00,2939954.86%
375412164,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
375415388,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
375436969,17877,1,1787600.00%,164643072180.83002,₦5498585.00,2994180.75%
375444275,17877,1,1787600.00%,164643072180.83002,₦16950000.00,971245.56%
377019899,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
377401350,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
377405301,17877,1,1787600.00%,164643072180.83002,₦5892810.00,2793865.39%
377408108,17877,1,1787600.00%,164643072180.83002,₦5067000.00,3249220.55%
377408840,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
377409114,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
377410258,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
377411215,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
377414034,17877,1,1787600.00%,164643072180.83002,₦6050000.00,2721273.09%
379010690,17877,1,1787600.00%,164643072180.83002,₦5534200.00,2974911.24%
379400605,17877,1,1787600.00%,164643072180.83002,₦19000000.00,866442.49%
380003802,17877,1,1787600.00%,164643072180.83002,₦6814460.00,2415983.92%
380004040,17877,1,1787600.00%,164643072180.83002,₦5490000.00,2998863.06%
380416419,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
382020780,17877,1,1787600.00%,164643072180.83002,₦5055240.00,3256779.44%
385012614,17877,1,1787600.00%,164643072180.83002,₦12000000.00,1371925.60%
386000695,17877,1,1787600.00%,164643072180.83002,₦5019275.00,3280116.21%
388005876,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
388008345,17877,1,1787600.00%,164643072180.83002,₦5074000.00,3244737.84%
388017653,17877,1,1787600.00%,164643072180.83002,₦14171300.00,1161706.41%
388021997,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
388026475,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
388034043,17877,1,1787600.00%,164643072180.83002,₦5340000.00,3083103.60%
388415541,17877,1,1787600.00%,164643072180.83002,₦9238000.00,1782137.20%
388425065,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
389010611,17877,1,1787600.00%,164643072180.83002,₦5220200.00,3153861.00%
391409429,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
392002722,17877,1,1787600.00%,164643072180.83002,₦12350000.00,1333042.28%
392006307,17877,1,1787600.00%,164643072180.83002,₦5388300.00,3055466.17%
395402585,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
399003091,17877,1,1787600.00%,164643072180.83002,₦5700000.00,2888374.95%
400004848,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
401010219,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
405005438,17877,1,1787600.00%,164643072180.83002,₦5560000.00,2961106.33%
406016628,17877,1,1787600.00%,164643072180.83002,₦5580000.00,2950492.69%
406408171,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
406408527,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
406408638,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
406415380,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
406490325,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
411426702,17877,1,1787600.00%,164643072180.83002,₦9000000.00,1829267.47%
413421051,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
415010856,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
416005657,17877,1,1787600.00%,164643072180.83002,₦5841000.00,2818648.03%
416400547,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
417409873,17877,1,1787600.00%,164643072180.83002,₦6258000.00,2630821.58%
417410408,17877,1,1787600.00%,164643072180.83002,₦22800000.00,722018.74%
418029774,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
418032297,17877,1,1787600.00%,164643072180.83002,₦9790000.00,1681647.42%
418417108,17877,1,1787600.00%,164643072180.83002,₦6903000.00,2384994.48%
420012230,17877,1,1787600.00%,164643072180.83002,₦18191450.00,904957.44%
420407542,17877,1,1787600.00%,164643072180.83002,₦8750000.00,1881535.11%
421431849,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
421435094,17877,1,1787600.00%,164643072180.83002,₦5103270.00,3226126.95%
423006222,17877,1,1787600.00%,164643072180.83002,₦6193000.00,2658434.99%
423006225,17877,1,1787600.00%,164643072180.83002,₦5666800.00,2905297.62%
423008970,17877,1,1787600.00%,164643072180.83002,₦5800000.00,2838573.66%
423009039,17877,1,1787600.00%,164643072180.83002,₦5614000.00,2932623.05%
423012141,17877,1,1787600.00%,164643072180.83002,₦6650000.00,2475735.67%
423014114,17877,1,1787600.00%,164643072180.83002,₦8366950.00,1967678.85%
423014479,17877,1,1787600.00%,164643072180.83002,₦5045300.00,3263195.98%
423015586,17877,1,1787600.00%,164643072180.83002,₦13000000.00,1266385.17%
423400769,17877,1,1787600.00%,164643072180.83002,₦12988000.00,1267555.31%
423403588,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
423409577,17877,1,1787600.00%,164643072180.83002,₦5161450.00,3189760.84%
427006309,17877,1,1787600.00%,164643072180.83002,₦12150000.00,1354987.01%
430411940,17877,1,1787600.00%,164643072180.83002,₦8280000.00,1988342.90%
430414776,17877,1,1787600.00%,164643072180.83002,₦14054050.00,1171399.12%
431005238,17877,1,1787600.00%,164643072180.83002,₦11320000.00,1454344.10%
433002017,17877,1,1787600.00%,164643072180.83002,₦5413100.00,3041467.16%
433010673,17877,1,1787600.00%,164643072180.83002,₦6700000.00,2457259.29%
433021196,17877,1,1787600.00%,164643072180.83002,₦8002000.00,2057424.02%
434019639,17877,1,1787600.00%,164643072180.83002,₦9750000.00,1688546.89%
435408030,17877,1,1787600.00%,164643072180.83002,₦10175000.00,1618013.73%
435416961,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
437005483,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
437416665,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
439010119,17877,1,1787600.00%,164643072180.83002,₦8500000.00,1936877.32%
440012823,17877,1,1787600.00%,164643072180.83002,₦5964000.00,2760514.89%
440444665,17877,1,1787600.00%,164643072180.83002,₦8450000.00,1948338.72%
443406637,17877,1,1787600.00%,164643072180.83002,₦6447495.00,2553497.52%
443415994,17877,1,1787600.00%,164643072180.83002,₦8250000.00,1995573.60%
445010782,17877,1,1787600.00%,164643072180.83002,₦7695000.00,2139511.07%
446416340,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
450008151,17877,1,1787600.00%,164643072180.83002,₦10005000.00,1645507.92%
451413477,17877,1,1787600.00%,164643072180.83002,₦5930500.00,2776108.96%
452442953,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
458003089,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
458401597,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
458405360,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
459004041,17877,1,1787600.00%,164643072180.83002,₦8635000.00,1906594.52%
459006007,17877,1,1787600.00%,164643072180.83002,₦6105000.00,2696756.22%
459009899,17877,1,1787600.00%,164643072180.83002,₦6147170.00,2678255.60%
467000177,17877,1,1787600.00%,164643072180.83002,₦5710000.00,2883316.33%
467013592,17877,1,1787600.00%,164643072180.83002,₦5345000.00,3080219.40%
469401292,17877,1,1787600.00%,164643072180.83002,₦13300000.00,1237817.84%
480003634,17877,1,1787600.00%,164643072180.83002,₦7500000.00,2195140.96%
482004850,17877,1,1787600.00%,164643072180.83002,₦11300000.00,1456918.34%
482005509,17877,1,1787600.00%,164643072180.83002,₦8013000.00,2054599.52%
482006145,17877,1,1787600.00%,164643072180.83002,₦6500000.00,2532870.34%
482413709,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
486004142,17877,1,1787600.00%,164643072180.83002,₦6700000.00,2457259.29%
488004268,17877,1,1787600.00%,164643072180.83002,₦6886000.00,2390882.75%
488401737,17877,1,1787600.00%,164643072180.83002,₦9500000.00,1732984.97%
490006652,17877,1,1787600.00%,164643072180.83002,₦20000000.00,823115.36%
491007001,17877,1,1787600.00%,164643072180.83002,₦7300000.00,2255284.55%
491009398,17877,1,1787600.00%,164643072180.83002,₦5117190.00,3217350.83%
496004062,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
496411538,17877,1,1787600.00%,164643072180.83002,₦7216000.00,2281539.03%
496413648,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
496416709,17877,1,1787600.00%,164643072180.83002,₦5087000.00,3236445.55%
497402582,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
497406268,17877,1,1787600.00%,164643072180.83002,₦5128400.00,3210317.91%
497409322,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
498000372,17877,1,1787600.00%,164643072180.83002,₦5730000.00,2873252.05%
498406768,17877,1,1787600.00%,164643072180.83002,₦9200000.00,1789498.61%
501410520,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
502006678,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
505007204,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
505418173,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
507007386,17877,1,1787600.00%,164643072180.83002,₦7600000.00,2166256.21%
507401035,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
511402448,17877,1,1787600.00%,164643072180.83002,₦21050270.00,782042.33%
512001304,17877,1,1787600.00%,164643072180.83002,₦7350000.00,2239941.80%
512001654,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
512004810,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
512008666,17877,1,1787600.00%,164643072180.83002,₦10500000.00,1567929.26%
512009398,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
512400389,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
512401237,17877,1,1787600.00%,164643072180.83002,₦13505000.00,1219026.78%
512411915,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
515006719,17877,1,1787600.00%,164643072180.83002,₦9500000.00,1732984.97%
517000072,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
517002278,17877,1,1787600.00%,164643072180.83002,₦6121000.00,2689706.77%
517003869,17877,1,1787600.00%,164643072180.83002,₦5076500.00,3243139.87%
519002211,17877,1,1787600.00%,164643072180.83002,₦6680000.00,2464616.65%
519007458,17877,1,1787600.00%,164643072180.83002,₦5420000.00,3037595.06%
519406567,17877,1,1787600.00%,164643072180.83002,₦5895550.00,2792566.88%
519423811,17877,1,1787600.00%,164643072180.83002,₦7553500.00,2179592.49%
519424252,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
519426164,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
520409961,17877,1,1787600.00%,164643072180.83002,₦6400000.00,2572448.00%
522423831,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
528000443,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
528003440,17877,1,1787600.00%,164643072180.83002,₦5382000.00,3059042.92%
528402584,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
528403550,17877,1,1787600.00%,164643072180.83002,₦9650000.00,1706045.83%
536006565,17877,1,1787600.00%,164643072180.83002,₦8496500.00,1937675.23%
537001798,17877,1,1787600.00%,164643072180.83002,₦6154175.00,2675206.96%
537401142,17877,1,1787600.00%,164643072180.83002,₦5888000.00,2796147.83%
537405974,17877,1,1787600.00%,164643072180.83002,₦5595000.00,2942582.26%
538002119,17877,1,1787600.00%,164643072180.83002,₦6665000.00,2470163.65%
538401746,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
538407971,17877,1,1787600.00%,164643072180.83002,₦5004400.00,3289866.27%
538412033,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
539002922,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
539409004,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
541006627,17877,1,1787600.00%,164643072180.83002,₦21000000.00,783914.63%
543010557,17877,1,1787600.00%,164643072180.83002,₦5570000.00,2955789.99%
543014278,17877,1,1787600.00%,164643072180.83002,₦6057000.00,2718128.04%
548404700,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
550012126,17877,1,1787600.00%,164643072180.83002,₦5478000.00,3005432.53%
551413359,17877,1,1787600.00%,164643072180.83002,₦15100000.00,1090251.47%
551419905,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
552025272,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
552420059,17877,1,1787600.00%,164643072180.83002,₦13000000.00,1266385.17%
553002852,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
555000556,17877,1,1787600.00%,164643072180.83002,₦9500000.00,1732984.97%
555002066,17877,1,1787600.00%,164643072180.83002,₦6300000.00,2613282.10%
556414229,17877,1,1787600.00%,164643072180.83002,₦5145000.00,3199959.71%
556414387,17877,1,1787600.00%,164643072180.83002,₦7480000.00,2201010.59%
557013136,17877,1,1787600.00%,164643072180.83002,₦7800000.00,2110708.62%
557428848,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
559409711,17877,1,1787600.00%,164643072180.83002,₦6100000.00,2698966.76%
559414684,17877,1,1787600.00%,164643072180.83002,₦6945860.00,2370277.06%
561000027,17877,1,1787600.00%,164643072180.83002,₦6258610.00,2630565.15%
